date,code,open,high,low,close,preclose,volume,amount,pctChg
2012-01-13,sh.000001,2277.0800,2281.5320,2225.7360,2244.5800,2275.0100,7147432200,64030025661.0000,-1.337574
2012-01-16,sh.000001,2230.4330,2241.2590,2206.0450,2206.1930,2244.5800,4585952200,42884791206.0000,-1.710207
2012-01-17,sh.000001,2206.5310,2298.3760,2196.1170,2298.3760,2206.1930,8780356000,77406846620.0000,4.178368
2012-01-18,sh.000001,2298.8340,2311.5790,2257.8980,2266.3840,2298.3760,8994042200,80655237044.0000,-1.391937
2012-01-19,sh.000001,2266.0760,2305.7070,2259.3370,2296.0750,2266.3840,7249886100,63886737692.0000,1.310057
2012-01-20,sh.000001,2300.5000,2322.8910,2293.8930,2319.1180,2296.0750,6992275300,62906415725.0000,1.003581
2012-01-30,sh.000001,2324.4930,2324.4930,2284.2910,2285.0380,2319.1180,5841368700,51868459382.0000,-1.469517
2012-01-31,sh.000001,2285.9540,2296.3840,2277.0560,2292.6100,2285.0380,4873832500,43777519937.0000,0.331374
2012-02-01,sh.000001,2288.0660,2305.8630,2263.3420,2268.0800,2292.6100,5355381100,48554972307.0000,-1.069961
2012-02-02,sh.000001,2273.8500,2312.5560,2268.6870,2312.5560,2268.0800,6347187200,57682360382.0000,1.960946
2012-02-03,sh.000001,2306.6560,2336.2670,2300.9820,2330.4050,2312.5560,7894369700,70249339901.0000,0.771835
2012-02-06,sh.000001,2334.2480,2341.5750,2317.4220,2331.1360,2330.4050,7573447700,67305626604.0000,0.031366
2012-02-07,sh.000001,2319.4210,2319.7080,2278.8250,2291.9020,2331.1360,6732690600,58091080366.0000,-1.683037
2012-02-08,sh.000001,2291.8120,2350.9650,2286.8190,2347.5300,2291.9020,8711452800,80885696801.0000,2.427151
2012-02-09,sh.000001,2344.2240,2363.6130,2333.9350,2349.5890,2347.5300,9803232500,89658695587.0000,0.087713
2012-02-10,sh.000001,2342.0110,2368.9790,2339.8850,2351.9810,2349.5890,9650161900,82222468070.0000,0.101799
2012-02-13,sh.000001,2332.0550,2365.3390,2325.0280,2351.8550,2351.9810,8626358500,77715389643.0000,-0.005356
2012-02-14,sh.000001,2348.8770,2352.4690,2332.2470,2344.7710,2351.8550,7313041300,66294933778.0000,-0.301208
2012-02-15,sh.000001,2340.4550,2374.2820,2335.1010,2366.7020,2344.7710,9886102100,87632869277.0000,0.935311
2012-02-16,sh.000001,2363.8970,2373.8040,2342.0730,2356.8600,2366.7020,9505116900,83758449953.0000,-0.415844
2012-02-17,sh.000001,2366.6300,2372.5120,2344.7600,2357.1810,2356.8600,7192483900,65121696783.0000,0.013611
2012-02-20,sh.000001,2383.6860,2388.0090,2362.0120,2363.5970,2357.1810,8891158600,82306945828.0000,0.272190
2012-02-21,sh.000001,2365.4870,2382.1460,2345.0530,2381.4300,2363.5970,7934866900,74538521268.0000,0.754486
2012-02-22,sh.000001,2380.5040,2404.4420,2374.0300,2403.5870,2381.4300,11868426900,109092241265.0000,0.930407
2012-02-23,sh.000001,2401.7380,2416.8050,2396.7100,2409.5540,2403.5870,11255359300,105469685126.0000,0.248256
2012-02-24,sh.000001,2410.8810,2439.9770,2405.2740,2439.6280,2409.5540,13490324900,121550205544.0000,1.248114
2012-02-27,sh.000001,2447.4060,2478.3750,2444.6290,2447.0570,2439.6280,15807324400,144685593339.0000,0.304512
2012-02-28,sh.000001,2440.9140,2458.6510,2431.8280,2451.8570,2447.0570,11836199300,107000289102.0000,0.196156
2012-02-29,sh.000001,2446.2280,2453.0670,2426.3290,2428.4870,2451.8570,9553695200,91908381829.0000,-0.953150
2012-03-01,sh.000001,2418.7880,2437.8740,2418.3340,2426.1150,2428.4870,7508328900,71067886558.0000,-0.097677
2012-03-02,sh.000001,2430.0980,2461.1210,2430.0980,2460.6930,2426.1150,10322837800,96453866915.0000,1.425247
2012-03-05,sh.000001,2464.8490,2469.8410,2442.1150,2445.0020,2460.6930,11269332600,107604373438.0000,-0.637672
2012-03-06,sh.000001,2439.7790,2442.0010,2406.0560,2410.4450,2445.0020,10370901200,100674335990.0000,-1.413368
2012-03-07,sh.000001,2391.2030,2413.6950,2388.5190,2394.7940,2410.4450,9479063600,91730684728.0000,-0.649304
2012-03-08,sh.000001,2401.1020,2426.6980,2401.1020,2420.2760,2394.7940,9678213400,93410826914.0000,1.064055
2012-03-09,sh.000001,2425.8850,2440.5110,2414.9660,2439.4620,2420.2760,10062405500,100411480219.0000,0.792721
2012-03-12,sh.000001,2438.5460,2440.8570,2420.8400,2434.8590,2439.4620,10622305900,108158111406.0000,-0.188690
2012-03-13,sh.000001,2432.8430,2457.2200,2428.6090,2455.7950,2434.8590,10464971200,102576931855.0000,0.859846
2012-03-14,sh.000001,2464.9150,2476.2160,2382.8360,2391.2300,2455.7950,17978602900,170736655188.0000,-2.629085
2012-03-15,sh.000001,2388.0630,2403.7420,2366.0240,2373.7740,2391.2300,12002549900,112260876485.0000,-0.730003
2012-03-16,sh.000001,2377.7570,2406.1480,2368.3110,2404.7360,2373.7740,10367562200,102406003302.0000,1.304343
2012-03-19,sh.000001,2401.2170,2412.3360,2383.6740,2410.1840,2404.7360,10215349000,102981667540.0000,0.226553
2012-03-20,sh.000001,2407.5420,2407.5420,2376.0310,2376.8390,2410.1840,9790393500,94620915242.0000,-1.383503
2012-03-21,sh.000001,2384.7090,2396.7220,2361.2220,2378.1950,2376.8390,9568653800,94949639342.0000,0.057049
2012-03-22,sh.000001,2376.9910,2386.0990,2364.1300,2375.7720,2378.1950,7934888000,76900869341.0000,-0.101888
2012-03-23,sh.000001,2369.0770,2371.2630,2342.1200,2349.5390,2375.7720,7686213900,74138712972.0000,-1.104185
2012-03-26,sh.000001,2349.0860,2357.9960,2339.1410,2350.5990,2349.5390,5542773300,54051832906.0000,0.045118
2012-03-27,sh.000001,2358.5450,2363.7660,2344.3040,2347.1790,2350.5990,6088111600,65159971554.0000,-0.145502
2012-03-28,sh.000001,2341.0030,2341.4200,2281.4330,2284.8810,2347.1790,8364528300,78231139045.0000,-2.654159
2012-03-29,sh.000001,2276.7400,2280.9580,2242.3450,2252.1600,2284.8810,7424808400,68018095501.0000,-1.432074
2012-03-30,sh.000001,2256.0420,2266.2080,2246.2450,2262.7880,2252.1600,6202414700,55962029859.0000,0.471910
2012-04-05,sh.000001,2258.0310,2303.8240,2251.3930,2302.2410,2262.7880,8010145600,74602339783.0000,1.743552
2012-04-06,sh.000001,2299.0550,2309.6400,2291.5590,2306.5530,2302.2410,7213652100,68863352285.0000,0.187296
2012-04-09,sh.000001,2300.0510,2304.6500,2284.4420,2285.7770,2306.5530,5976063900,55129724461.0000,-0.900733
2012-04-10,sh.000001,2281.0240,2306.3870,2258.8530,2305.8630,2285.7770,6734552600,63133960653.0000,0.878736
2012-04-11,sh.000001,2286.7160,2319.0530,2280.0350,2308.9250,2305.8630,7513007000,67516502992.0000,0.132792
2012-04-12,sh.000001,2310.4840,2351.0550,2307.8410,2350.8640,2308.9250,9768789500,87315827000.0000,1.816385
2012-04-13,sh.000001,2351.5130,2369.7010,2346.9440,2359.1610,2350.8640,9877441400,92321434038.0000,0.352929
2012-04-16,sh.000001,2346.3070,2364.1110,2342.1990,2357.0260,2359.1610,8532268200,73752833490.0000,-0.090499
2012-04-17,sh.000001,2355.3690,2363.0130,2333.3410,2334.9850,2357.0260,8468844500,72470714424.0000,-0.935109
2012-04-18,sh.000001,2341.1350,2383.6400,2337.8570,2380.8480,2334.9850,10861254400,93123038358.0000,1.964158
2012-04-19,sh.000001,2378.6320,2386.9780,2369.4590,2378.6340,2380.8480,9427242100,89960919583.0000,-0.092986
2012-04-20,sh.000001,2374.6620,2407.2940,2372.1300,2406.8630,2378.6340,11552206200,101772111696.0000,1.186774
2012-04-23,sh.000001,2403.5210,2411.5100,2383.0680,2388.5880,2406.8630,12290755800,109412433183.0000,-0.759293
2012-04-24,sh.000001,2380.2360,2415.7490,2350.3990,2388.8340,2388.5880,13372235400,117494693490.0000,0.010303
2012-04-25,sh.000001,2382.2110,2411.4210,2376.6260,2406.8130,2388.8340,13097286700,113070083354.0000,0.752627
2012-04-26,sh.000001,2408.5580,2414.7540,2393.2650,2404.6970,2406.8130,11552958700,104823228170.0000,-0.087916
2012-04-27,sh.000001,2402.4310,2408.4200,2393.8670,2396.3160,2404.6970,9122835000,84016072396.0000,-0.348531
2012-05-02,sh.000001,2421.0820,2446.3500,2407.7880,2438.4360,2396.3160,12800600600,123975243894.0000,1.757703
2012-05-03,sh.000001,2433.5890,2441.9530,2427.7280,2440.0800,2438.4360,10224849300,102185836407.0000,0.067422
2012-05-04,sh.000001,2437.4650,2453.7310,2427.9690,2452.0140,2440.0800,10220487100,102378296014.0000,0.489076
2012-05-07,sh.000001,2441.7570,2451.9470,2432.7360,2451.9470,2452.0140,10883010700,111395001265.0000,-0.002728
2012-05-08,sh.000001,2451.5750,2451.5980,2431.0250,2448.8840,2451.9470,10485553700,104969661883.0000,-0.124921
2012-05-09,sh.000001,2432.4720,2432.4720,2407.5090,2408.5870,2448.8840,9790221200,99521226356.0000,-1.645530
2012-05-10,sh.000001,2409.9450,2419.1210,2402.2040,2410.2300,2408.5870,8169847100,81054861426.0000,0.068217
2012-05-11,sh.000001,2406.0740,2415.9770,2393.3780,2394.9830,2410.2300,7486399500,75815758028.0000,-0.632598
2012-05-14,sh.000001,2408.2620,2411.2720,2377.9830,2380.7250,2394.9830,9052633900,89364340585.0000,-0.595320
2012-05-15,sh.000001,2367.0830,2376.5940,2354.6140,2374.8430,2380.7250,7792291600,77334728771.0000,-0.247071
2012-05-16,sh.000001,2369.2950,2372.0320,2344.5000,2346.1920,2374.8430,7673382900,74181725328.0000,-1.206443
2012-05-17,sh.000001,2347.1770,2383.3060,2342.3520,2378.8860,2346.1920,8687003000,81458439849.0000,1.393496
2012-05-18,sh.000001,2364.8990,2369.5980,2338.2410,2344.5200,2378.8860,8968941900,78956446671.0000,-1.444624
2012-05-21,sh.000001,2343.5760,2360.3860,2330.3250,2348.3000,2344.5200,7484034100,70052964572.0000,0.161228
2012-05-22,sh.000001,2355.7320,2374.0560,2354.8680,2373.3070,2348.3000,7677978000,75374527235.0000,1.064891
2012-05-23,sh.000001,2369.2650,2378.0770,2350.5480,2363.4370,2373.3070,8421658000,84886660758.0000,-0.415870
2012-05-24,sh.000001,2359.6820,2373.0570,2344.5800,2350.9730,2363.4370,7920680500,76840602473.0000,-0.527372
2012-05-25,sh.000001,2350.5410,2355.8080,2327.4080,2333.5530,2350.9730,7401925200,68024547810.0000,-0.740966
2012-05-28,sh.000001,2325.3170,2361.7440,2309.0720,2361.3670,2333.5530,9496210500,86735892422.0000,1.191915
2012-05-29,sh.000001,2361.0030,2393.2790,2358.3740,2389.6360,2361.3670,11715772500,111363644314.0000,1.197147
2012-05-30,sh.000001,2385.3920,2391.6910,2378.1330,2384.6680,2389.6360,8980979300,84828401300.0000,-0.207899
2012-05-31,sh.000001,2370.0070,2382.9890,2362.3140,2372.2340,2384.6680,7789022800,75383460178.0000,-0.521418
2012-06-01,sh.000001,2373.2240,2388.0870,2365.4420,2373.4360,2372.2340,7702192300,77078144800.0000,0.050676
2012-06-04,sh.000001,2346.9840,2348.1990,2308.2290,2308.5500,2373.4360,9017934700,86903299584.0000,-2.733842
2012-06-05,sh.000001,2313.7410,2323.2980,2304.0460,2311.9160,2308.5500,6607852800,64099737588.0000,0.145804
2012-06-06,sh.000001,2315.5610,2323.1130,2301.0350,2309.5550,2311.9160,5853202800,58562081283.0000,-0.102127
2012-06-07,sh.000001,2324.6720,2328.6720,2288.6650,2293.1300,2309.5550,6023204800,59646400379.0000,-0.711178
2012-06-08,sh.000001,2306.2190,2306.8820,2276.7140,2281.4470,2293.1300,6792464100,63755911203.0000,-0.509472
2012-06-11,sh.000001,2282.8910,2311.7720,2278.1630,2305.8560,2281.4470,6419796700,60177220468.0000,1.069888
2012-06-12,sh.000001,2295.0700,2298.9500,2280.9510,2289.7910,2305.8560,5994198200,55298586708.0000,-0.696702
2012-06-13,sh.000001,2289.7070,2319.7140,2284.6500,2318.9240,2289.7910,7845434900,73945581880.0000,1.272302
2012-06-14,sh.000001,2306.7810,2314.5850,2293.0650,2295.9460,2318.9240,7163372200,68928753615.0000,-0.990892
2012-06-15,sh.000001,2299.7810,2314.2420,2283.4000,2306.8500,2295.9460,6868757900,67855914889.0000,0.474926
2012-06-18,sh.000001,2313.5300,2325.0520,2309.7090,2316.0520,2306.8500,6059462200,60309396127.0000,0.398895
2012-06-19,sh.000001,2313.4550,2313.4550,2298.3940,2300.7950,2316.0520,6013590500,57869602291.0000,-0.658754
2012-06-20,sh.000001,2300.4060,2304.4580,2291.5410,2292.8770,2300.7950,5410395500,50568121867.0000,-0.344141
2012-06-21,sh.000001,2288.4540,2288.4540,2253.7890,2260.8770,2292.8770,5899201200,54696856218.0000,-1.395627
2012-06-25,sh.000001,2253.5140,2253.5140,2223.0540,2224.1140,2260.8770,5976895200,54809336014.0000,-1.626048
